#Consensus features extracted from linked/file.consensusXML on 2016-12-06 15:21:01
#MAP	id	filename	label	size
#RUN	run_id	score_type	score_direction	date_time	search_engine_version	parameters
#PROTEIN	score	rank	accession	coverage	sequence
#UNASSIGNEDPEPTIDE	rt	mz	score	rank	sequence	charge	aa_before	aa_after	score_type	search_identifier	accessions
#CONSENSUS	rt_cf	mz_cf	intensity_cf	charge_cf	width_cf	quality_cf	rt_0	mz_0	intensity_0	charge_0	width_0	rt_1	mz_1	intensity_1	charge_1	width_1	rt_2	mz_2	intensity_2	charge_2	width_2	rt_3	mz_3	intensity_3	charge_3	width_3	rt_4	mz_4	intensity_4	charge_4	width_4	rt_5	mz_5	intensity_5	charge_5	width_5	rt_6	mz_6	intensity_6	charge_6	width_6	rt_7	mz_7	intensity_7	charge_7	width_7	rt_8	mz_8	intensity_8	charge_8	width_8	rt_9	mz_9	intensity_9	charge_9	width_9	rt_10	mz_10	intensity_10	charge_10	width_10	rt_11	mz_11	intensity_11	charge_11	width_11	rt_12	mz_12	intensity_12	charge_12	width_12	rt_13	mz_13	intensity_13	charge_13	width_13	rt_14	mz_14	intensity_14	charge_14	width_14	rt_15	mz_15	intensity_15	charge_15	width_15	rt_16	mz_16	intensity_16	charge_16	width_16	rt_17	mz_17	intensity_17	charge_17	width_17	rt_18	mz_18	intensity_18	charge_18	width_18	rt_19	mz_19	intensity_19	charge_19	width_19	rt_20	mz_20	intensity_20	charge_20	width_20	rt_21	mz_21	intensity_21	charge_21	width_21	rt_22	mz_22	intensity_22	charge_22	width_22	rt_23	mz_23	intensity_23	charge_23	width_23	rt_24	mz_24	intensity_24	charge_24	width_24	rt_25	mz_25	intensity_25	charge_25	width_25	rt_26	mz_26	intensity_26	charge_26	width_26	rt_27	mz_27	intensity_27	charge_27	width_27	rt_28	mz_28	intensity_28	charge_28	width_28	rt_29	mz_29	intensity_29	charge_29	width_29	rt_30	mz_30	intensity_30	charge_30	width_30	rt_31	mz_31	intensity_31	charge_31	width_31	rt_32	mz_32	intensity_32	charge_32	width_32	rt_33	mz_33	intensity_33	charge_33	width_33	rt_34	mz_34	intensity_34	charge_34	width_34	rt_35	mz_35	intensity_35	charge_35	width_35	rt_36	mz_36	intensity_36	charge_36	width_36	rt_37	mz_37	intensity_37	charge_37	width_37	rt_38	mz_38	intensity_38	charge_38	width_38	rt_39	mz_39	intensity_39	charge_39	width_39	rt_40	mz_40	intensity_40	charge_40	width_40	rt_41	mz_41	intensity_41	charge_41	width_41	rt_42	mz_42	intensity_42	charge_42	width_42	rt_43	mz_43	intensity_43	charge_43	width_43	rt_44	mz_44	intensity_44	charge_44	width_44	rt_45	mz_45	intensity_45	charge_45	width_45	rt_46	mz_46	intensity_46	charge_46	width_46	rt_47	mz_47	intensity_47	charge_47	width_47	rt_48	mz_48	intensity_48	charge_48	width_48	rt_49	mz_49	intensity_49	charge_49	width_49	rt_50	mz_50	intensity_50	charge_50	width_50	rt_51	mz_51	intensity_51	charge_51	width_51	rt_52	mz_52	intensity_52	charge_52	width_52	rt_53	mz_53	intensity_53	charge_53	width_53	rt_54	mz_54	intensity_54	charge_54	width_54	rt_55	mz_55	intensity_55	charge_55	width_55	rt_56	mz_56	intensity_56	charge_56	width_56	rt_57	mz_57	intensity_57	charge_57	width_57	rt_58	mz_58	intensity_58	charge_58	width_58	rt_59	mz_59	intensity_59	charge_59	width_59	rt_60	mz_60	intensity_60	charge_60	width_60	rt_61	mz_61	intensity_61	charge_61	width_61	rt_62	mz_62	intensity_62	charge_62	width_62	rt_63	mz_63	intensity_63	charge_63	width_63	rt_64	mz_64	intensity_64	charge_64	width_64	rt_65	mz_65	intensity_65	charge_65	width_65	rt_66	mz_66	intensity_66	charge_66	width_66	rt_67	mz_67	intensity_67	charge_67	width_67	rt_68	mz_68	intensity_68	charge_68	width_68	rt_69	mz_69	intensity_69	charge_69	width_69	rt_70	mz_70	intensity_70	charge_70	width_70	rt_71	mz_71	intensity_71	charge_71	width_71	rt_72	mz_72	intensity_72	charge_72	width_72	rt_73	mz_73	intensity_73	charge_73	width_73	rt_74	mz_74	intensity_74	charge_74	width_74	rt_75	mz_75	intensity_75	charge_75	width_75	rt_76	mz_76	intensity_76	charge_76	width_76	rt_77	mz_77	intensity_77	charge_77	width_77	rt_78	mz_78	intensity_78	charge_78	width_78	rt_79	mz_79	intensity_79	charge_79	width_79	rt_80	mz_80	intensity_80	charge_80	width_80	rt_81	mz_81	intensity_81	charge_81	width_81	rt_82	mz_82	intensity_82	charge_82	width_82	rt_83	mz_83	intensity_83	charge_83	width_83	rt_84	mz_84	intensity_84	charge_84	width_84	rt_85	mz_85	intensity_85	charge_85	width_85	rt_86	mz_86	intensity_86	charge_86	width_86	rt_87	mz_87	intensity_87	charge_87	width_87	rt_88	mz_88	intensity_88	charge_88	width_88	rt_89	mz_89	intensity_89	charge_89	width_89	rt_90	mz_90	intensity_90	charge_90	width_90	rt_91	mz_91	intensity_91	charge_91	width_91	rt_92	mz_92	intensity_92	charge_92	width_92	rt_93	mz_93	intensity_93	charge_93	width_93	rt_94	mz_94	intensity_94	charge_94	width_94	rt_95	mz_95	intensity_95	charge_95	width_95	rt_96	mz_96	intensity_96	charge_96	width_96	rt_97	mz_97	intensity_97	charge_97	width_97	rt_98	mz_98	intensity_98	charge_98	width_98	rt_99	mz_99	intensity_99	charge_99	width_99	rt_100	mz_100	intensity_100	charge_100	width_100	rt_101	mz_101	intensity_101	charge_101	width_101	rt_102	mz_102	intensity_102	charge_102	width_102	rt_103	mz_103	intensity_103	charge_103	width_103	rt_104	mz_104	intensity_104	charge_104	width_104	rt_105	mz_105	intensity_105	charge_105	width_105	rt_106	mz_106	intensity_106	charge_106	width_106	rt_107	mz_107	intensity_107	charge_107	width_107
#PEPTIDE	rt	mz	score	rank	sequence	charge	aa_before	aa_after	score_type	search_identifier	accessions
MAP	75	aligned/C18p_CPP1_5ul_RC3_01_7638.featureXML		188
MAP	76	aligned/C18p_RPP2_5ul_GE6_01_7544.featureXML		150
MAP	77	aligned/C18p_SRM2_5ul_BE4_01_7599.featureXML		261
MAP	78	aligned/C18p_MWB1_5ul_GB8_01_7506.featureXML		171
MAP	79	aligned/C18p_CPB2_5ul_RD5_01_7652.featureXML		166
MAP	80	aligned/C18p_FPP1_5ul_RB8_01_7634.featureXML		200
MAP	81	aligned/C18p_FPP3_5ul_RC2_01_7636.featureXML		183
MAP	82	aligned/C18p_BRR3_5ul_GE1_01_7533.featureXML		272
MAP	83	aligned/C18p_MWB3_5ul_GC2_01_7508.featureXML		199
MAP	84	aligned/C18p_SWB3_5ul_BD4_01_7584.featureXML		240
MAP	85	aligned/C18p_BWA2_5ul_Rerun_GA5_01_7684.featureXML		355
MAP	86	aligned/C18p_CWB2_5ul_BE1_01_7591.featureXML		304
MAP	87	aligned/C18p_RPB1_5ul_BA7_01_7556.featureXML		164
MAP	88	aligned/C18p_MPP1_5ul_BA4_01_7551.featureXML		176
MAP	89	aligned/C18p_RWB3_5ul_GB4_01_7500.featureXML		142
MAP	90	aligned/C18p_SRR3_5ul_RA6_01_7613.featureXML		225
MAP	91	aligned/C18p_BPB3_5ul_BB4_01_7562.featureXML		244
MAP	92	aligned/C18p_FWB3_5ul_BD7_01_7588.featureXML		181
MAP	93	aligned/C18p_RWA2_5ul_GA2_01_7486.featureXML		172
MAP	94	aligned/C18p_SPB1_5ul_RC6_01_7643.featureXML		184
MAP	95	aligned/C18p_FPB1_5ul_RD1_01_7647.featureXML		198
MAP	96	aligned/C18p_SWA1_5ul_RerunSet_BC1_01_7665.featureXML		257
MAP	97	aligned/C18p_MWA2_5ul_GA8_01_7494.featureXML		174
MAP	98	aligned/C18p_FRM2_5ul_BE7_01_7603.featureXML		207
MAP	99	aligned/C18p_CPB1_5ul_RD4_01_7651.featureXML		213
MAP	100	aligned/C18p_CRM1_5ul_RA1_01_7606.featureXML		232
MAP	101	aligned/C18p_RRR3_5ul_GD6_01_7529.featureXML		147
MAP	102	aligned/C18p_SPP2_5ul_RB6_01_7631.featureXML		135
MAP	103	aligned/C18p_FPB2_5ul_RD2_01_7648.featureXML		195
MAP	104	aligned/C18p_RWA1_5ul_GA1_01_7485.featureXML		195
MAP	105	aligned/C18p_CWA2_5ul_BC8_01_7578.featureXML		145
MAP	106	aligned/C18p_FRM1_5ul_BE6_01_7602.featureXML		192
MAP	107	aligned/C18p_MWA1_5ul_GA7_01_7493.featureXML		170
CONSENSUS	346.635080460634	868.50818192523	7885920	0	0	0.990161001682281	348.30186394757	868.506797943198	3768880	0	0	345.888478506461	868.50843866627	11475700	0	0	344.963823624365	868.508306881492	10553400	0	0	340.927978068834	868.507139493758	12412500	0	0	344.625290143693	868.508481694168	12355100	0	0	345.918065285151	868.508128739617	4891580	0	0	346.482089892945	868.506717800409	8645080	0	0	346.685092773521	868.507430604704	5038770	0	0	347.482704804737	868.50850377599	2950480	0	0	347.550037705946	868.508627288361	8808180	0	0	345.592014778	868.508901925629	4824280	0	0	345.679007870704	868.507049158971	11773600	0	0	340.231658899219	868.506863805289	6226100	0	0	344.663559869638	868.508762671175	4908230	0	0	347.427352834081	868.50921123016	4848180	0	0	346.877391294598	868.508591480522	4025250	0	0	348.29115147795	868.506202306205	14483100	0	0	344.321038522366	868.508337269582	11735600	0	0	348.529822936427	868.507228393152	4965550	0	0	347.148853188597	868.508823257508	8403770	0	0	351.25137354118	868.509388688652	4156880	0	0	347.517592595692	868.507136392977	15517900	0	0	346.60294512709	868.506022154141	12457100	0	0	345.132122250098	868.507440262311	7246310	0	0	349.903325961345	868.507823695312	9923930	0	0	348.242574792129	868.508776649296	6296180	0	0	347.139192901618	868.507860793108	5502110	0	0	349.598264668599	868.508840383892	13100000	0	0	344.929150795503	868.508144625277	7405290	0	0	344.606156306721	868.509158065369	11828800	0	0	343.574505173116	868.507286030379	12266500	0	0	347.583221712769	868.50873943954	9538340	0	0	348.30583436213	868.507451211659	4575810	0	0	343.504419027931	868.507707577241	12324700	0	0	346.120358703391	868.507785478474	12104300	0	0	345.543873977125	868.507619885459	10188600	0	0	344.2043859573	868.508880442852	4270400	0	0	343.055094966743	868.509348580219	11465300	0	0	347.654084194993	868.507581852061	4898820	0	0	349.459847558354	868.507469853424	4750890	0	0	350.448434816111	868.511632342952	4777170	0	0	348.901014145241	868.509579214677	4954450	0	0	344.856017723028	868.509915107834	14340600	0	0	351.643363929524	868.508053199417	4749760	0	0	344.965505894425	868.50939374765	13270300	0	0	347.636024090832	868.509124458371	4728950	0	0	348.651662455374	868.507491613123	4506970	0	0	346.652561954335	868.512729773606	9377400	0	0	345.058874860944	868.50848011598	13180400	0	0	349.779526598884	868.509198631738	4528510	0	0	350.138297545484	868.508657176928	4623200	0	0	349.304251753045	868.50781845053	7748690	0	0	349.570825712417	868.506832926812	14001500	0	0	345.387170333107	868.509390963193	5020970	0	0	348.345937064214	868.508162922463	4767290	0	0	344.561015697441	868.503311596488	11746100	0	0	346.824057826606	868.507892968128	4085880	0	0	347.875367571673	868.508061142162	4868640	0	0	348.577784991887	868.506947816864	10954400	0	0	344.200155987984	868.509964096823	4868110	0	0	348.844013067809	868.508937922294	13302700	0	0	342.642048701468	868.507920620504	7137110	0	0	341.745	868.503303916279	9666930	0	0	346.425349293794	868.507463437532	5272090	0	0	348.336861385147	868.508819186172	4030080	0	0	346.87143818676	868.505392179847	15454300	0	0	344.687022086932	868.50765195059	6760400	0	0	349.533619182559	868.508987535241	4871390	0	0	345.221341680372	868.508437035445	7118790	0	0	351.881389877597	868.508915796573	4156310	0	0	346.331422353627	868.507516389405	15173400	0	0	345.9013565703	868.507142564628	9319550	0	0	346.694590925837	868.507692632561	9802830	0	0	341.34719998831	868.506423814057	4866030	0	0	344.692708473974	868.507131858985	2746150	0	0	345.640319666735	868.508370626164	7012930	0	0	346.878417404203	868.506413924299	9125730	0	0	344.881394736161	868.508145567824	12840200	0	0	346.434457734668	868.508313587629	7297090	0	0	352.310282940044	868.511646815333	3895260	0	0	348.057149401484	868.508663717673	8090600	0	0	348.920157195204	868.51026909418	9269190	0	0	346.77229243066	868.507891093471	11253700	0	0	345.886738215348	868.507830486574	4915970	0	0	346.571103063892	868.508238578615	5094200	0	0	347.139051607577	868.508068572026	12689500	0	0	345.316857042307	868.509087437612	2862800	0	0	346.442666791134	868.506867889886	4813570	0	0	350.33169566116	868.506174741827	12860700	0	0	348.828565545858	868.508779996925	4285890	0	0	345.767174125775	868.508018918349	11856000	0	0	344.470512640387	868.509689363588	4991990	0	0	345.917912582238	868.508638473802	2742010	0	0	350.045368891297	868.508311887213	3105440	0	0	341.180135736546	868.507739792482	9871280	0	0	345.866033223772	868.511086037249	9322640	0	0	339.862341742875	868.505541918671	4946410	0	0	344.274689285709	868.506807100643	8966340	0	0	346.771291693076	868.507478528785	3323730	0	0	349.395168866866	868.509233413859	3069170	1	0	344.138421869683	868.510492693585	11094900	0	0	347.536647178533	868.508792865281	11459800	0	0	347.866296964801	868.50897718658	13312200	0	0	344.851964478815	868.512370933513	8242200	0	0	349.211018535533	868.509619679806	5543860	0	0	350.405940106739	868.508826796537	4145310	0	0	348.148751789178	868.508087734806	3253810	0	0	344.419056874487	868.505790916363	8436200	0	0
