#OTU ID	BWB3	BRR1	RRR2	SPB2	BRM2	RPB2	RPP1	MWB2	FWB2	CRR1	FRR2	BRM1	SWA3	CWB1	FPP2	CWB3	MRM1	BWA1	RPB3	RPP3	CWA3	MRM3	BRM3	SRR2	BPP3	BWB1	CPP2	SPP3	MPB1	MRR1	SRM1	RRM2	RWA3	SRM3	MPB2	RRR1	CRM3	SPB3	FWA1	BWB2	CPB3	FWA3	MRR3	RRM1	MRR2	FRR3	RWB2	FPB3	SWB1	CRR2	RWB1	CRR3	MRM2	SWB2	FRM3	SRR1	FWB1	FWA2	BPP1	FRR1	SPP1	MPB3	BWA3	BPB2	CRM2	MPP3	BRR2	RRM3	BPB1	CPP3	MPP2	MWA3	BPP2	SWA2	CWA1	CPP1	RPP2	SRM2	MWB1	CPB2	FPP1	FPP3	BRR3	MWB3	SWB3	BWA2	CWB2	RPB1	MPP1	RWB3	SRR3	BPB3	FWB3	RWA2	SPB1	FPB1	SWA1	MWA2	FRM2	CPB1	CRM1	RRR3	SPP2	FPB2	RWA1	CWA2	FRM1	MWA1
320.1933_197.3550	0.00173026358899	0.00338789294441	0.0	0.0	0.00180178449104	0.0	0.0	0.0	0.0	0.0	0.0	0.00319783967194	0.00141913264365	0.0	0.0	0.0	0.00144358752499	0.0061253878951	0.0	0.0	0.0	0.0	0.000975396260356	0.0	0.000926631562353	0.00134039627294	0.0	0.0	0.00273844731504	0.00223891631932	0.00157410317641	0.0	0.0	0.00195153050373	0.00212083606465	0.0	0.0	0.0	0.0	0.00176962619099	0.0	0.0	0.00249367768259	0.0	0.00186186270979	0.0	0.0	0.0	0.00157957259898	0.0	0.0	0.0	0.00173608627257	0.00163736616213	0.0	0.0	0.0	0.0	0.00175115286971	0.0	0.0	0.00144912324081	0.00596914038802	0.00695777031733	0.0	0.0	0.0025258849765	0.0	0.0052933053726	0.0	0.0	0.0	0.00156485057022	0.00088961047501	0.0	0.0	0.0	0.00203963323468	0.0	0.0	0.0	0.0	0.00194366673209	0.000940577786003	0.00167037807436	0.00322552692688	0.0	0.0	0.0	0.0	0.0	0.00332447765888	0.0	0.0	0.0	0.0	0.00157242687798	0.00103451912579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00158149673074
269.1321_ 74.6915	0.0	0.00156758922617	0.0	0.0	0.0	0.0	0.0	0.0	0.00165175364047	0.000975808545663	0.00104369902674	0.0	0.0	0.00120689365541	0.000225687789112	0.000464349542333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00279517572142	0.00280469584337	0.0	0.000956665537688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00142995457588	0.0	0.0010108645916	0.0	0.0	0.000438145775686	0.0	0.0	0.0	0.000303856155128	0.0	0.0	0.00355695231403	0.000859938535335	0.0	0.000874077091575	0.0	0.0	0.0	0.00215141713474	0.00153532441819	0.00122790513746	0.00321588153855	0.000662671714727	0.0	0.00294674928377	0.0	0.0	0.0	0.0	0.00384534363541	0.0	0.0	0.0010540786453	0.0	0.0	0.0	0.0	0.000899562782789	0.0	0.0	0.0	0.0	0.000771087009222	0.00122337685556	0.00106280286481	0.00486515960493	0.0	0.0	0.00272252837019	0.00139058703727	0.00308945432334	0.0	0.0	0.0	0.0	0.00166174794327	0.0	0.0	0.00448788622282	0.0	0.0	0.00108408833736	0.0	0.00146849801685	0.0	0.0	0.00452094483811	0.0	0.0	0.0	0.0
116.0710_ 27.6671	0.0	0.000621581548727	0.0	0.0	0.000399633657233	0.0	0.000602365735062	0.0	0.0	0.0	0.0	0.000277657311768	0.0	0.0	0.000652389235319	0.0	0.000230142500082	0.0	0.0	0.00061023247888	0.0	0.000251745008858	0.000319931534063	0.0	0.000560522900001	0.0	0.0	0.000858635257664	0.00046176626259	0.000300512958262	0.000338170444059	0.000371111324873	0.0	0.000440981092124	0.0	0.0	0.0	0.0	0.000367274844554	0.0	0.0	0.0	0.000307213203365	0.0	0.000271333518956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000230008275111	0.0	0.000572710809705	0.000343147006305	0.0	0.0	0.000573014731989	0.0	0.000856841452162	0.0	0.0	0.0	0.0	0.0	0.000653909410085	0.000319805098242	0.0	0.0	0.000353265613098	0.0	0.000590595762427	0.000567315594661	0.0	0.0	0.000721848161292	0.0	0.0	0.0	0.000695798277762	0.000926878387165	0.000697753663371	0.0	0.0	0.0	0.0	0.0	0.000384906338472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000519124032879	0.0	0.00102137927109	0.0	0.0	0.0	0.000821047351459	0.0	0.0	0.0	0.00133526548385	0.0
104.0685_ 26.7721	0.0	0.000445423618651	0.000619710588001	0.00064901060686	0.000313970844458	0.0	0.00080766235058	0.0	0.0	0.0	0.0	0.000286795465594	0.0	0.0	0.000635766985936	0.0	0.000275793920605	0.0	0.00157451182378	0.000850965962749	0.0	0.000305694989718	0.000307748834971	0.0	0.000698948636632	0.0	0.0	0.0	0.0	0.0	0.000746641356494	0.0	0.0	0.0	0.0	0.000365641279105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025870887236	0.000270834500818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000289055799145	0.0	0.000583757014412	0.0	0.0	0.0	0.000844084569223	0.0	0.000703058012447	0.0	0.0	0.0	0.0	0.00128082041467	0.000498243340073	0.00172498155334	0.000470862659659	0.0	0.000559210236189	0.0	0.000786963744473	0.0	0.0	0.0	0.00109365626374	0.0	0.0	0.0	0.000724676245806	0.0	0.000519546187709	0.0	0.000490714740138	0.000191388845943	0.0	0.00203652163577	0.000757369515884	0.0	0.00211573469747	0.000688093482982	0.0	0.0	0.000590327189167	0.0	0.0	0.0	0.0	0.0	0.0	0.000614190160778	0.0	0.0	0.0	0.0	0.0	0.0
261.1380_218.7622	0.0	0.0	0.0	0.0	0.000301121660533	0.00108304150987	0.0010646016226	0.0	0.0	0.0	0.0	0.000442609168264	0.00164746371215	0.0	0.0	0.0	0.0	0.0	0.000320791512434	0.000896525816985	0.0	0.0	0.000236039736284	0.000872646792042	0.0	0.000772619414506	0.0	0.0	0.0	0.000384278496556	0.0	0.00108612234649	0.000600855156915	0.000880221400001	0.0	0.0	0.0	0.0	0.0	0.000871370197035	0.0	0.0	0.000488314493825	0.000864279073946	0.0	0.0	0.00079081479367	0.0	0.0	0.0	0.000858668171569	0.0	0.000315373874915	0.0	0.0	0.000355563806906	0.0	0.0	0.00063026006872	0.0	0.0	0.0	0.00012722303365	0.0	0.0	0.0	0.00124082051364	0.00069850012356	0.0	0.0	0.0	0.0	0.000503763880262	0.00223579187343	0.0	0.0	0.00149315555308	0.00122615574159	0.0	0.0	0.0	0.0	0.000827240184982	0.000119890366164	0.0	0.0	0.0	0.00117023252358	0.000518345140124	0.000945150037229	0.000961985153283	0.0	0.0	0.000932775198173	0.0	0.0	0.000399554462002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000424175862169	0.0	0.0	0.0
299.1228_220.0579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0039442852966	0.00831817506845	0.00818443992089	0.0	0.0	0.0116124915655	0.00471047217263	0.00923685838706	0.0	0.0	0.0	0.0	0.00288369818775	0.0	0.0	0.0	0.0	0.0	0.00584379873734	0.0	0.0	0.0	0.0	0.0	0.0	0.000318194259862	0.0	0.0	0.00640889149739	0.0	0.0158961269544	0.0	0.00406689461766	0.0117610014136	0.0	0.0	0.0	0.00698257232426	0.0	0.00318806551294	0.0	0.00846074971186	0.0	0.00994038550167	0.0	0.0	0.0030937380652	0.0	0.00772286967762	0.00760835222626	0.0	0.00575861246906	0.0	0.0	0.0	0.0	0.00932038523278	0.0	0.0	0.0	0.0	0.00525565460925	0.0	0.00200771417184	0.0	0.0	0.00658041086311	0.00619334148636	0.0	0.0	0.0	0.011554963077	0.00530301521674	0.0042121589507	0.0	0.0	0.0	0.0	0.0125360324555	0.0	0.0	0.0	0.0	0.0	0.0042778666861	0.0	0.0	0.00216533963654	0.0	0.0	0.00357854115383	0.00614047518075	0.0131158691085	0.0	0.0	0.00100337820737	0.0	0.00359365221104	0.00505762028963	0.0
229.1515_221.1402	0.000901741691737	0.00138559041838	0.0	0.0	0.00499304674598	0.0	0.00103208796995	0.0	0.0	0.0	0.0	0.00531564772083	0.00100888888027	0.0	0.0	0.0	0.000812714242178	0.00280272054682	0.0	0.000990056500182	0.0	0.000977757129134	0.00420499452453	0.0	0.00205204052874	0.00130749225451	0.0	0.0	0.0	0.0	0.00297977627514	0.000807154701388	0.00162362189925	0.00308543750562	0.0	0.0	0.0	0.0	0.0	0.00141901413359	0.00206542085857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00111978190108	0.0	0.0	0.0	0.0	0.0	0.002412644913	0.0	0.0	0.0	0.00239987110679	0.00163266810463	0.00196741054467	0.0	0.00121786630627	0.0	0.00181956365608	0.0	0.0	0.0	0.00189765843489	0.000970699631104	0.0	0.0	0.00119092962579	0.0033111460081	0.0	0.0	0.0	0.0	0.00122200889434	0.0	0.0	0.0	0.0	0.0	0.000770808360044	0.0	0.0	0.00195055527844	0.0	0.0013249007402	0.0	0.0	0.000896726957282	0.0	0.0	0.00232039744699	0.0	0.0	0.0	0.0	0.00116141309144	0.0	0.0	0.0
320.6849_216.2076	0.000676969362518	0.000529212327233	0.0	0.00133478799537	0.00131126885816	0.0	0.0	0.0	0.0	0.0	0.0	0.00143477428717	0.00162759799138	0.0	0.0	0.0	0.000932800970987	0.000798403103879	0.0	0.0	0.0	0.0	0.00136002290372	0.00116075575928	0.0010565241557	0.000929913823937	0.0	0.0	0.0	0.000378696771138	0.00135453125456	0.0	0.0	0.00198032963974	0.0	0.0	0.0	0.00164013816987	0.0	0.000988358349968	0.0	0.0	0.000501174319952	0.0	0.00030417542139	0.0	0.0	0.0	0.00155965030536	0.0	0.0	0.0	0.0	0.00137625099	0.0	0.000762921051398	0.0	0.0	0.00117271507767	0.0	0.0	0.0	0.0	0.00092446926367	0.0	0.0	0.000474486877441	0.0	0.00188563378934	0.0	0.0	0.0	0.00109362054649	0.00168157675302	0.0	0.0	0.0	0.00228129547578	0.0	0.0	0.0	0.0	0.000489293322571	0.0	0.00144160037452	0.0	0.0	0.0	0.0	0.0	0.00100809067215	0.0017457309568	0.0	0.0	0.00167692943906	0.0	0.00144830686866	0.000328094278207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000617333061586
579.1585_277.1422	0.000578656128995	0.0030909152636	0.00397670748182	0.0	0.00403501025982	0.0	0.0	0.0	0.0	0.0	0.00327254928513	0.00572646733197	0.0	0.0	0.0	0.0	0.00629908767663	0.000367480496585	0.0	0.0	0.0	0.00601204859561	0.0044862645594	0.0044976919309	0.0	0.000641946710028	0.0	0.0	0.0	0.00191000298694	0.0060059634405	0.0065851184988	0.0	0.00531572207664	0.0	0.00452517459872	0.0	0.0	0.0	0.000107273724482	0.0	0.0	0.0021878568343	0.00643084606547	0.00230878335447	0.00316041651162	0.0	0.0	0.0	0.0	0.0	0.0	0.00681850497568	0.0	0.00281422802215	0.00369928796296	0.0	0.0	0.0	0.00301734763202	0.0	0.0	0.000477762149738	0.0	0.0	0.0	0.00342654355086	0.00540749869706	0.0	0.0	0.0	0.000290402828083	0.0	0.0	0.0	0.0	0.0	0.00587650861456	0.0	0.0	0.0	0.0	0.00291313949248	0.0	0.0	0.000359603524432	0.0	0.0	0.0	0.0	0.00458947488978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00306616909069	0.0	0.0	0.00410734486909	0.0	0.0	0.0	0.0	0.00285879716804	0.0
524.1966_ 40.9089	0.0	0.00049326917154	0.00097690746593	0.000983520083341	0.00143263997906	0.0	0.0	0.0	0.0	0.0	0.0	0.00141105481832	0.00107660885823	0.0	0.0	0.0	0.00165176204435	0.0	0.0	0.0	0.0	0.00145480897215	0.00140198331075	0.0	0.000730354686422	0.0	0.0	0.000780381418333	0.000828751710763	0.000634012624893	0.00090805037382	0.0	0.0	0.00144474835321	0.000764107088905	0.000897391777152	0.0	0.000812408268594	0.00095584843855	0.0	0.0	0.000807673106405	0.000726106688937	0.0	0.000677184970851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00168898919794	0.0	0.0	0.0	0.0	0.00102682498224	0.0	0.0	0.000767905416293	0.000641754931412	0.0	0.000649115620147	0.0	0.00203581967074	0.0	0.0	0.000660638701265	0.0	0.00168377730112	0.0	0.0	0.00119587873181	0.0	0.0	0.0	0.00125101008433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00223718481902	0.0	0.0	0.000663070639506	0.0	0.0	0.000744498489251	0.0	0.00167561239741	0.0	0.0	0.0	0.0	0.000883719570216	0.0	0.0	0.0	0.0	0.0	0.0
919.2532_290.7590	0.0	0.0	0.00109973617326	0.0020528678756	0.0	0.0020583895891	0.00131078342133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00278067867066	0.0	0.0	0.0	0.00241786612784	0.0012549285621	0.0	0.000643378445345	0.0	0.0	0.00218164880548	0.0	0.00118656844631	0.00197855638123	0.0044724569519	0.0	0.0	0.000578854562906	0.0	0.0	0.00460231721532	0.00109385273129	0.0	0.00150255303882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00219813853036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00205374922471	0.0	0.00214650544335	0.00434451121242	0.0	0.00327333075828	0.0	0.00238938570459	0.0	0.0	0.00349852882787	0.0	0.00224472209222	0.0	0.0022837323153	0.0	0.0	0.00107779624454	0.00139593335439	0.000652637801735	0.0	0.0	0.00296069706544	0.00315308697845	0.0	0.0	0.0	0.0	0.0	0.00215085780889	0.00245101783679	0.0	0.0	0.00345413757712	0.0	0.0	0.00165975298736	0.0023974591539	0.0	0.0	0.0	0.0	0.0	0.0	0.00204773913222	0.00209182786289	0.0	0.0	0.0	0.0
355.1023_206.0475	0.0	0.0	0.0	0.0048385115496	0.0	0.0	0.0	0.0	0.0	0.0	0.0048918137625	0.00308046931768	0.0	0.0	0.0061633261929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00428802810608	0.00415525075653	0.0	0.0	0.00880458992249	0.0	0.0	0.00455290543161	0.0	0.0	0.00278685783997	0.00296740914049	0.0	0.0	0.00850216701561	0.0	0.0	0.0	0.0	0.00283860987159	0.0	0.0	0.00477155780688	0.0	0.0	0.0	0.0	0.0	0.00200139412146	0.0	0.0	0.00215423987607	0.00339918947794	0.0	0.0	0.00367589910435	0.00398673344265	0.0108377563075	0.00398590777465	0.0	0.00484793840644	0.0	0.00755468418748	0.0	0.0	0.00392815021985	0.00408811281453	0.00390458577106	0.0	0.0036563122893	0.0	0.0	0.00426755441582	0.0	0.0043828593873	0.0	0.0	0.00505200408014	0.007333313051	0.0	0.0	0.0	0.00140081153539	0.0	0.0	0.00258854296793	0.0	0.00447670141073	0.00333697420378	0.0	0.0	0.00670734234943	0.0	0.0	0.0	0.00289395209297	0.0	0.0	0.0	0.0091820747985	0.0	0.0	0.0	0.0	0.0
1080.2463_374.4500	0.0	0.0	0.0	0.0	0.00226587350079	0.0	0.000973653103603	0.0	0.0	0.0	0.00116280570487	0.0	0.00239766969586	0.0	0.0	0.0	0.00236657570258	0.00436570097387	0.0	0.000922570830951	0.0	0.00310861841119	0.00146915197567	0.0	0.0	0.0	0.0	0.000549539605316	0.0	0.0	0.00142895971217	0.0	0.00296328706144	0.00118170530334	0.0	0.000915084791369	0.0	0.0	0.00414263612432	0.0	0.0	0.00487919155009	0.0	0.0	0.0	0.00125414788645	0.0	0.00106031349052	0.0	0.0	0.0	0.0	0.00240324318069	0.0	0.00101188984072	0.0	0.0	0.00364955889492	0.0	0.00107938719718	0.000850748357391	0.0	0.00403117141696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00271061892307	0.0	0.00284046932425	0.0	0.0	0.0010500257211	0.00128476372722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000883225820832	0.0	0.00164924480178	0.0	0.0	0.0	0.0	0.0	0.00112405071183	0.0	0.0	0.00334342845941	0.00370820016583	0.00095274417377	0.0	0.0	0.0	0.0	0.0	0.00111769454559	0.0	0.000956025527767	0.00344199547335
237.1176_101.4912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00101780730172	0.00105275715691	0.00151319663672	0.0	0.0	0.0144183006074	0.00271458512711	0.0121901332054	0.0	0.00040032331367	0.0	0.0	0.00249123472095	0.0	0.0	0.0	0.0	0.0	0.00939335674021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023574334124	0.0	0.000921882198813	0.0	0.00341511299179	0.00111864069599	0.0	0.0	0.0	0.00164568808833	0.0	0.00253771896225	0.0	0.00176738526237	0.0	0.00315390161407	0.0	0.0	0.000969717155837	0.0	0.00128604465062	0.0015503459212	0.0	0.00153812664332	0.0	0.0	0.0	0.0	0.00268690243272	0.0	0.0	0.0	0.0	0.0101839768858	0.0	0.0	0.0	0.0	0.00449506099959	0.00907600835585	0.0	0.0	0.0	0.00251047436582	0.000735871481927	0.000975365929277	0.0	0.0	0.0	0.0	0.0147721854798	0.0	0.0	0.0	0.0	0.0	0.00124080414866	0.0	0.0	0.0024900375645	0.0	0.0	0.00133817023049	0.00271145616187	0.00912313326651	0.0	0.0	0.00254302158503	0.0	0.00115956341566	0.00397996238999	0.0
183.0952_ 54.6351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000723354729456	0.00339696261465	0.00544075145976	0.000470795105794	0.000863311211834	0.00113183959456	0.0	0.0	0.0	0.0	0.0	0.0	0.00365721075219	0.00487232969907	0.00483236169071	0.0	0.000964902495079	0.0	0.0	0.0	0.00247182198166	0.0	0.0	0.0	0.00430562048798	0.0	0.000723180852888	0.0	0.0	0.0	0.000918418530655	0.000243260983469	0.0	0.0	0.0	0.0	0.0	0.0	0.00370421155546	0.000450042885088	0.0	0.00073589044147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00438012123425	0.00450952038124	0.0	0.0	0.0	0.0	0.00500712915866	0.0	0.0	0.0012480054731	0.0	0.0	0.00624488602288	0.00492173424664	0.00202944452577	0.000919424991185	0.0	0.0	0.0	0.00165776780533	0.00569792409528	0.000720151317819	0.0	0.0	0.00426674160565	0.0	0.000951870323839	0.0	0.00663801203705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00489994425951	0.00273093367376	0.0	0.00167488626855	0.0	0.0	0.0048029412056	0.0	0.0	0.0	0.0	0.00265532901978
418.9450_240.9638	0.000477383634262	0.0	0.0	0.000413490398754	0.000953705033159	0.0	0.0	0.0	0.0	0.000642116431808	0.0	0.000767249678591	0.000730289095586	0.00036297523182	0.0	0.000381754430736	0.000388072669648	0.0	0.0	0.0	0.0	0.000506650999626	0.000639770528633	0.000457759006078	0.000334594000429	0.00058849009283	0.0	0.0	0.0	0.0	0.000536977768363	0.0	0.0	0.000266279614517	0.0	0.0	0.0	0.000196596202024	0.0	0.000683588854775	0.00044505695204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000735105012783	0.0	0.0	0.000288747866103	0.0	0.000158942612664	0.0	0.000419817911596	0.0	0.0	0.000231167545076	0.0	0.0	0.0	0.0	0.000807675945114	0.0	0.0	0.0	0.0	0.000875240626016	0.0	0.0	0.0	0.000291380320132	0.000811080935943	0.0	0.0	0.0	0.000474958037587	0.0	0.0	0.0	0.0	0.0	0.0	0.000158711161432	0.00289943167438	0.000254125198244	0.0	0.0	0.0	0.000256481327012	0.000863501334638	0.0	0.0	0.000256982183112	0.0	0.000688745335239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
295.1371_240.1542	0.000794947982803	0.00223948628972	0.0	0.0	0.0	0.0	0.0	0.00030964701276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00102806521353	0.00040840773442	0.0	0.0	0.0	0.0010016789801	0.0	0.000399341790989	0.0	0.00136806064917	0.0	0.0	0.0	0.00032525497239	0.000647424671383	0.0	0.0	0.000538561720169	0.0	0.0	0.0	0.000512306005818	0.0	0.000749895002063	0.0	0.000696451209426	0.000702672315133	0.0	0.000354036011984	0.0	0.0	0.0	0.000565500807138	0.0	0.0	0.0	0.00093661130744	0.000830385433585	0.00021749156431	0.000713622843691	0.000467534196548	0.0	0.0	0.0	0.0	0.0	0.0	0.000967616471106	0.0	0.0	0.000846236546874	0.0	0.000785287062644	0.0	0.000466106245219	0.0	0.0	0.000284542676866	0.0	0.0	0.0	0.000684814314694	0.000368683815707	0.0	0.0	0.0	0.0	0.0	0.000199423661733	0.0	0.0	0.000466149831978	0.000130540095394	0.0	0.000440789606493	0.00234851072612	0.0	0.0	0.0	0.0	0.000315729945239	0.00126264224665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
741.2242_245.2364	0.0	0.00547485755266	0.0025929326288	0.0	0.0109635025207	0.0	0.0	0.0	0.0	0.0	0.00812296367299	0.00983926757717	0.0	0.0	0.0	0.0	0.0107157173608	0.0	0.0	0.0	0.0	0.0114747717376	0.00948222163531	0.00581156150206	0.0	0.0	0.0	0.0	0.0	0.00517002607606	0.0144787773026	0.0059837771925	0.0	0.0126727627845	0.0	0.0028411679534	0.00279941483606	0.0	0.000759774428656	0.0	0.0	0.0010000848276	0.00560161313262	0.00519614609131	0.00533469916659	0.00733811825553	0.0	0.0	0.0	0.0	0.0	0.0	0.0111111174215	0.0	0.0070538435167	0.00489777241998	0.0	0.00086214560877	0.0	0.00743510949103	0.0	0.0	0.0	0.0	0.00263410472948	0.0	0.00445953998274	0.00516651425494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0133951922847	0.0	0.0	0.0	0.0	0.00509477109418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00571843010106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00751338602847	0.0	0.00196510855321	0.00292938433515	0.0	0.0	0.0	0.0	0.00698227270634	0.0
299.1299_ 94.5286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00580663173937	0.00603168420079	0.00312743597549	0.0	0.0	0.00451098090449	0.0031168892591	0.00328287209285	0.0	0.0	0.0	0.0	0.00745873099117	0.0	0.0	0.0	0.0	0.0	0.00341546554667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00897074107203	0.0	0.00339051188163	0.0	0.00544984439414	0.00421601328459	0.0	0.0	0.0	0.00360197126134	0.0	0.00388419907171	0.0	0.00196680651638	0.0	0.000814926420507	0.0	0.0	0.0018066663226	0.0	0.00482852940307	0.00402349184158	0.0	0.00338497732225	0.0	0.0	0.0	0.0	0.00939816313458	0.0	0.0	0.0	0.0	0.00109451748754	0.0	0.0	0.0	0.0	0.00540571915993	0.00449541561533	0.0	0.0	0.0	0.00525135707983	0.00271263851857	0.00382715521129	0.0	0.0	0.0	0.0	0.00375718993664	0.0	0.0	0.0	0.0	0.0	0.00602817817587	0.0	0.0	0.00400279555603	0.0	0.0	0.00351875977651	0.0057862887526	0.00730032016355	0.0	0.0	0.00377851069829	0.0	0.00683779852447	0.00194202483797	0.0
199.1161_ 95.1366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0145812258039	0.0234407478984	0.0170272156243	0.0	0.0	0.00729433620488	0.00776583757874	0.0257971232266	0.0	0.0	0.0	0.0	0.00188318927111	0.0	0.0	0.0	0.0	0.0	0.0436193412807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034376318362	0.0	0.0143269782318	0.0	0.00569796610984	0.0163736413133	0.0	0.0	0.0	0.0179169559143	0.0	0.00198421276265	0.0	0.0288172529674	0.0	0.0174980398832	0.0	0.0	0.00128055899886	0.0	0.0113241021792	0.0012772752485	0.0	0.0178066237281	0.0	0.0	0.0	0.0	0.00704908531464	0.0	0.0	0.0	0.0	0.0385223761454	0.0	0.0	0.0	0.0	0.0459951415443	0.0372329380708	0.0	0.0	0.0	0.00164364650607	0.022325556275	0.013491488687	0.0	0.0	0.0	0.0	0.00877595886328	0.0	0.0	0.0	0.0	0.0	0.0129478065417	0.0	0.0	0.00231376018884	0.0	0.0	0.0124505382457	0.00589706971994	0.00425588589728	0.0	0.0	0.00215497345359	0.0	0.0291240839385	0.00208323296257	0.0
289.1402_ 55.7410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012820894502	0.0152862877416	0.0116222788497	0.0	0.0	0.0458545988439	0.00958132290792	0.021447517524	0.0	0.0	0.0	0.0	0.0297406801285	0.0	0.0	0.0	0.0	0.0	0.00904068098927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0285560876356	0.0	0.0148884191174	0.0	0.0347253735076	0.0146521785759	0.0	0.0	0.0	0.0150359816092	0.0	0.00590387996746	0.0	0.0141414470599	0.0	0.0143479431323	0.0	0.0	0.0116537459661	0.0	0.0178645308439	0.0164463835217	0.0	0.0139574539843	0.0	0.0	0.0	0.0	0.0486213076909	0.0	0.0	0.0	0.0	0.0155568843926	0.0	0.0	0.0	0.0	0.0226234403538	0.0129629850735	0.0	0.0	0.0	0.0378349520825	0.00756691340456	0.010423626356	0.0	0.0	0.0	0.0	0.0421854436141	0.0	0.0	0.0	0.0	0.0	0.00996596274641	0.0	0.0	0.00605003059151	0.0	0.0	0.0100671433136	0.0412377961848	0.0289608389793	0.0	0.0	0.00566394549972	0.0	0.0287019081699	0.0128951669548	0.0
273.1447_110.8026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00409179764386	0.00795461864782	0.010791496982	0.0	0.0	0.00848926092568	0.00201500944291	0.00741974590555	0.0	0.0	0.0	0.0	0.00854690822416	0.0	0.0	0.0	0.0	0.0	0.00489686496633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0110791787255	0.0	0.00364029832691	0.0	0.0088480482607	0.00428271121332	0.0	0.0	0.0	0.0115525997613	0.0	0.00113773777663	0.0	0.00501874783824	0.0	0.0140187038876	0.0	0.0	0.0045427003559	0.0	0.00368994446662	0.0044216080322	0.0	0.0138957136837	0.0	0.0	0.0	0.0	0.0136602731056	0.0	0.0	0.0	0.0	0.00513780299514	0.0	0.0	0.0	0.0	0.015693187755	0.0054507133537	0.0	0.0	0.0	0.00852065863896	0.00298346071221	0.00334791831247	0.0	0.0	0.0	0.0	0.00782435253608	0.0	0.0	0.0	0.0	0.0	0.00385533705742	0.0	0.0	0.00113589553653	0.0	0.0	0.00449941193556	0.0113858408364	0.00915009276493	0.0	0.0	0.00111718175612	0.0	0.00824687535378	0.00489101453258	0.0
